canonical_id,name,region,primary_category,category_tags,description,address,street,city,postal_code,latitude,longitude,website,phone,google_maps_url,google_place_id,rating,review_count,image_url,source_count,metadata_source_count,metadata_completeness_score,mapping_method,mapping_confidence,last_observed_at,metadata_version,website_semantics,operational_status_semantics,address_semantics,phone_semantics,opening_hours_semantics,facilities_semantics,description_semantics,has_address,has_website,has_phone,has_hours,has_facilities
can_b06c1efc55fa,Gajah Mandiri,Kabupaten Lampung Tengah,waterpark,"[""waterpark"", ""recreation"", ""park""]",,"QXHG+9WG, Sri Basuki, Kec. Kalirejo, Kabupaten Lampung Tengah, Lampung 34174, Indonesia",,,,-5.2215667,104.977323,,,https://www.google.com/maps/search/?api=1&query=Gajah%20Mandiri&query_place_id=ChIJofNy1IQ1Ry4RI1cYdFdaXoU,ChIJofNy1IQ1Ry4RI1cYdFdaXoU,4.3,282.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2hWVuWk4GWWDzYEAymKo19HWUJ97EHK-i613XP9Cv0lNbGpDWpwmNR2dJ61Fivu5WCV12DC1gTar8CXuh3ejpIC8JgL7TyymNGb20Ef7wuaMna1TUtm5RnkqPtxdkFlxtbA_caA=w426-h240-k-no,1,1,75,source_record_id,1.0,2026-07-13T04:19:50.347Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_9027a53eb791,Bukit Sidoluhur,Kabupaten Lampung Tengah,hill,"[""nature"", ""hill""]",,"V2G2+R7, Sidoluhur, Kec. Bangun Rejo, Kabupaten Lampung Tengah, Lampung 34173, Indonesia",,,,-5.1229141,105.0006432,,,https://www.google.com/maps/search/?api=1&query=Bukit%20Sidoluhur&query_place_id=ChIJr3tVyuRNRy4RI0Fhpi0WsL4,ChIJr3tVyuRNRy4RI0Fhpi0WsL4,4.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEG7-Iaga3Li2LnW5Tekz-LsZP9JeChE3PbbNqmvrA4fNVe9DquHS4GFhVUBURtgNptERSxoopkq06eUm2V6W3D6AdEFHAd2gRIt9xnG75xEB8okdOlC98Qpgnm21fGpH89Wa_g=w520-h240-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:20:11.336Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_00f33a88d2dd,Bukit Gg. Gaul,Kabupaten Lampung Tengah,hill,"[""nature"", ""camping"", ""hill""]",,"QXF3+R8H, Kali Rejo, Kec. Kalirejo, Kabupaten Lampung Tengah, Lampung 34174, Indonesia",,,,-5.2254388,104.9533454,,,https://www.google.com/maps/search/?api=1&query=Bukit%20Gg.%20Gaul&query_place_id=ChIJVRgxUgA1Ry4RNQ20CRODs0U,ChIJVRgxUgA1Ry4RNQ20CRODs0U,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5gGqV36jTRksGwiX01EmXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.13766&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T04:20:11.337Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_f24cc814321b,Batas Desa,Kabupaten Lampung Tengah,other,"[""other""]",,"X3VC+QMQ, Jl. Raya Padang Ratu, Bumi Aji, Kec. Anak Tuha, Kabupaten Lampung Tengah, Lampung 34161, Indonesia",,,,-5.0055467,105.0717274,,,https://www.google.com/maps/search/?api=1&query=Batas%20Desa&query_place_id=ChIJ29ScfgCtQC4RKkE6-fLgy80,ChIJ29ScfgCtQC4RKkE6-fLgy80,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dN2w_DFsvMltL2Z2NjJYUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.11784&pitch=0&thumbfov=100,1,1,45,source_record_id,1.0,2026-07-13T04:20:22.247Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_024c4fb4c89a,Taman Cerry Glompong,Kabupaten Lampung Tengah,park,"[""park""]",,"Jl. Manggis, Bandar Jaya Bar., Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34163, Indonesia",,,,-4.9411835,105.2107329,,,https://www.google.com/maps/search/?api=1&query=Taman%20Cerry%20Glompong&query_place_id=ChIJBeYUBZmoQC4Rjwau-JvC9NE,ChIJBeYUBZmoQC4Rjwau-JvC9NE,4.1,440.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUhrZcUTLQAna9HdUc4b5YIUusZBsGUZLpzIKXHmlZrFBGfQN9BZkvOw6zX_l15Ca9MM8SqatDNPQkMmR2n_60VqBHFJPTifjqZeQO1emexS0poShBUsdL52AKdKym6KspZvAatA=w426-h240-k-no,1,1,75,source_record_id,1.0,2026-07-13T04:21:38.238Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_e053bc385b26,rumah Fei,Kabupaten Lampung Tengah,other,"[""other""]",,"7CH5+FWM, Mataram Udik, Kec. Bandar Mataram, Kabupaten Lampung Tengah, Lampung 34164, Indonesia",,,,-4.7212836,105.4097991,,,https://www.google.com/maps/search/?api=1&query=rumah%20Fei&query_place_id=ChIJw4fFTABnPy4REd-SNk7_bcM,ChIJw4fFTABnPy4REd-SNk7_bcM,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oTbUk7fQd0U9AYxGBNhQ5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.86688&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T04:21:56.152Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_63f18aaf8fe3,Wisata Jeruk Nandasari,Kabupaten Lampung Tengah,recreation,"[""recreation""]",,"4HR7+438, Joharan, Kec. Putra Rumbia, Kabupaten Lampung Tengah, Lampung 34157, Indonesia",,,,-4.859687,105.56267,,+6285368667971,https://www.google.com/maps/search/?api=1&query=Wisata%20Jeruk%20Nandasari&query_place_id=ChIJcdBSClRjPy4RoOh7LNotF5Y,ChIJcdBSClRjPy4RoOh7LNotF5Y,2.5,2.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOY5QJ1onwKU-HYGE34G8m6utsLBBkgBaah3nRAFewJmfQSgZmML1ET04YZBDQNU4HpMXCOjJNYb--MvJVZwSqV3DI_oIhoO3Kf5aRhrC2l6m1SwMfhzQ-EkSFZ6H6P3nXqWA=w408-h929-k-no,1,1,70,source_record_id,1.0,2026-07-13T04:22:00.944Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,missing,observed,missing,True,False,True,False,True
can_ec20090d02ba,Air terjun umbul eklek,Kabupaten Lampung Tengah,waterfall,"[""nature"", ""waterfall""]",,"VVXH+PW, Payung Rejo, Kec. Pubian, Kabupaten Lampung Tengah, Lampung 34176, Indonesia",,,,-5.1006979,104.8798214,,,https://www.google.com/maps/search/?api=1&query=Air%20terjun%20umbul%20eklek&query_place_id=ChIJH_77MwBPRy4RAf4w9TnZFWw,ChIJH_77MwBPRy4RAf4w9TnZFWw,,,,1,1,45,source_record_id,1.0,2026-07-13T04:22:01.592Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_131a6aa5a25b,Rumah Pak Suwaliono,Kabupaten Lampung Tengah,other,"[""other""]",,"Jl. Raya Merapi No.KM.10, RT.06/RW.05, Nambah Dadi, Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34163, Indonesia",,,,-4.8932224,105.2810246,,,https://www.google.com/maps/search/?api=1&query=Rumah%20Pak%20Suwaliono&query_place_id=ChIJY4V3MgCnQC4RGGDEJ97uYks,ChIJY4V3MgCnQC4RGGDEJ97uYks,4.2,5.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksrxiJi45hiAgcTE2p1h7c7_57nj2UHl7Ks-PgIRsIvkLdNgV6IXvDWQ5Cb-qG_8vU3Zgf4oFuTATnbAFgxYHMTeybC1SLcdre3Z3mQ_gvxHSXHOPYEkbYClMlc_pTZJMmhuk=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:22:17.215Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_1f2fa288fb40,WISATA BATU SERIBU (WayRupik),Kabupaten Lampung Tengah,recreation,"[""recreation""]",,"VVP5+V9, Payung Makmur, Kec. Pubian, Kabupaten Lampung Tengah, Lampung 34176, Indonesia",,,,-5.1128174,104.8584874,,,https://www.google.com/maps/search/?api=1&query=WISATA%20BATU%20SERIBU%20(WayRupik)&query_place_id=ChIJNxtbYZhPRy4RduEH3RMlCfI,ChIJNxtbYZhPRy4RduEH3RMlCfI,4.3,9.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjdGFXRfYeOzaftGv4Gt7yUoI05X0bvBePhojAz5hNA6k9SMvv2eEGc5Vyvb0gI4AI-YszIngrnYvFHYxk6xKC9Oed2Kw0jfel0tcbdhAI7uXMwT7Q0mkFadTY5FKWgFja5gA=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:22:29.823Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_c48c198af0e6,Lebung gustut,Kabupaten Lampung Tengah,other,"[""other""]",,"5H3W+6WR, Rantau Jaya Ilir, Kec. Putra Rumbia, Kabupaten Lampung Tengah, Lampung 34157, Indonesia",,,,-4.8468753,105.5972706,,,https://www.google.com/maps/search/?api=1&query=Lebung%20gustut&query_place_id=ChIJl_-aGOp9Py4RH2YWJdhoJ-s,ChIJl_-aGOp9Py4RH2YWJdhoJ-s,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-FhzjC3OSH5fzM8BqF_68Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.5984&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T04:22:33.480Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_da51a92cbc18,sawah lebung Bram Gent,Kabupaten Lampung Timur,agrotourism,"[""nature"", ""agrotourism""]",,"4G7Q+43, Tambah Subur, Kec. Way Bungur, Kabupaten Lampung Timur, Lampung 34156, Indonesia",,,,-4.887169,105.537672,,,https://www.google.com/maps/search/?api=1&query=sawah%20lebung%20Bram%20Gent&query_place_id=ChIJCxEdNgCdQC4R64DFO7_Cq54,ChIJCxEdNgCdQC4R64DFO7_Cq54,,,,1,1,60,source_record_id,1.0,2026-07-13T04:22:33.480Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_3de983ac8e2c,TPU Bandar Jaya,Kabupaten Lampung Tengah,park,"[""park""]",,"Jl. KH Ahmad Dahlan Jl. KH Ahmad Dahlan Gg. Rinjani No.16 rt/rw 06/02, Bandar Jaya Tim., Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34163, Indonesia",,,,-4.9381495,105.2190333,,,https://www.google.com/maps/search/?api=1&query=TPU%20Bandar%20Jaya&query_place_id=ChIJ-VBp-p2oQC4RNxedVRWy1Xc,ChIJ-VBp-p2oQC4RNxedVRWy1Xc,4.2,104.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkHWYj5FWG5nmwDMBanZqPLIlMGTJjs-TbUAeuSMPiRESUH6etU1XZizjL6Hk-rssYS94b7CrxA3vY45HXeDz01JwsEexIiNIPSdKt3oWK4YulNywDqza30gZMOmNVIl4a9goYs=w408-h306-k-no,1,1,75,source_record_id,1.0,2026-07-13T04:23:04.129Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_528d83eabf29,Embung Dewi Sri Sendangretno,Kabupaten Lampung Tengah,other,"[""other""]",,"RVCG+PG8, Sendang Asih, Kec. Sendang Agung, Kabupaten Lampung Tengah, Lampung 34174, Indonesia",,,,-5.1782059,104.8763154,,+6285669839926,https://www.google.com/maps/search/?api=1&query=Embung%20Dewi%20Sri%20Sendangretno&query_place_id=ChIJzYvdCDJJRy4RXaVzDLrJVek,ChIJzYvdCDJJRy4RXaVzDLrJVek,5.0,4.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkNDFuU-1SzyBLxFaCXnZTQ4koZhIi31biujqSpHEKijG_W0UilBPtFg3tZDToR3880o4zz2dvTKO7xKNkun07vJKSctlpkydONKJPEZueG-bL1QbZD80-tRMtA_qc3I0y1r8=w507-h240-k-no,1,1,85,source_record_id,1.0,2026-07-13T04:24:09.197Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_c7781714a7d1,"Hutan Mangrove, kuala penet, Lampung Timur",Kabupaten Lampung Timur,forest,"[""nature"", ""forest""]",,"PVV3+MXM, Jl. Kuala Penet, Margasari, Hutan, Kabupaten Lampung Timur, Lampung 34198, Indonesia",,,,-5.2557823,105.8549256,,,https://www.google.com/maps/search/?api=1&query=Hutan%20Mangrove%2C%20kuala%20penet%2C%20Lampung%20Timur&query_place_id=ChIJKZWrtKxfQC4RVl8HN0F_4L4,ChIJKZWrtKxfQC4RVl8HN0F_4L4,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeblnOAzhENNfOaQ-HsvoJjC776XWiwuHacGD-sGGGacm7i0vrg_Jl-pV_829K7jfw7iYDWTrZR_iMOb-IWj6Z-YQB8gvUbFTaWwvhfkplQC0XYGwqoYFR7gqMciqiNJsDXuBWLQ=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:20:03.423Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_36b9e1f98ce9,Bukit teletabis estetik,Kota Metro,hill,"[""nature"", ""hill""]",,"R8H6+7C, Sumbersari, Kec. Metro Sel., Kota Metro, Lampung 34331, Indonesia",,,,-5.171865,105.3111069,,+6285838370391,https://www.google.com/maps/search/?api=1&query=Bukit%20teletabis%20estetik&query_place_id=ChIJ3RGYTjO5QC4RpDjbuDJ25oE,ChIJ3RGYTjO5QC4RpDjbuDJ25oE,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELy5F6qxtG9qVVliqkwi6GOOsPvxiq-kUIY76oP27a5U2uGn_uSeCXNTROtSvxBXTV0cH53gxzpaRx15DLSMKI73171TkxFuSVKwWxK7liDlTpKvhDVME_z4tQh631_-DDBoi8=w408-h544-k-no,1,1,55,source_record_id,1.0,2026-07-13T04:20:10.983Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,missing,missing,missing,True,False,True,False,False
can_1a46f7a6372c,Taman Nasional Way Kambas,Kabupaten Lampung Timur,park,"[""park""]",Kaldera di Selat Sunda antara Jawa dan Sumatera yang meletus hebat pada tahun 1883.,"Hutan, Kabupaten Lampung Timur, Lampung, Indonesia",,,,-4.9275758,105.7769283,,,https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Way%20Kambas&query_place_id=ChIJE7xD8TyBQC4Ro4FG_C5rQkw,ChIJE7xD8TyBQC4Ro4FG_C5rQkw,4.3,5594.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0Je0avnibUyBD1HknH6gvMV50QRrgyf9FEejmRKwm-qsrEPMLxUCPaeX5Btul66S9gEW7HmzRzCPw1B00GnNOvPlZbGhsQ9a9IJUckjZeB6hdmEMdIkCVVODpo3lP1L2exKI=w408-h544-k-no,1,1,80,source_record_id,1.0,2026-07-13T04:20:19.147Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,observed,True,False,False,True,True
can_6ab9ce7897e3,Rest Area Karetan Desa Labuhan Ratu 7,Kabupaten Lampung Timur,other,"[""other""]",,"VM5W+JQ5, Labuhan Ratu VII, Kec. Labuhan Ratu, Kabupaten Lampung Timur, Lampung 34396, Indonesia",,,,-5.1409847,105.6969788,,,https://www.google.com/maps/search/?api=1&query=Rest%20Area%20Karetan%20Desa%20Labuhan%20Ratu%207&query_place_id=ChIJq9-GPQCLQC4Rypqs3H69EM0,ChIJq9-GPQCLQC4Rypqs3H69EM0,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SF9R07NVlQOskSjTCjzULw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.10092&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T04:20:33.245Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_dbed9d70254a,Taman wisata srimenanti,Kabupaten Lampung Timur,park,"[""park""]",,"MPWM+7FG, Sri Menanti, Kec. Bandar Sribawono, Kabupaten Lampung Timur, Lampung 34389, Indonesia",,,,-5.3043203,105.7337087,,+6281273483558,https://www.google.com/maps/search/?api=1&query=Taman%20wisata%20srimenanti&query_place_id=ChIJZT9CoPX3QC4R53gkMkaekZE,ChIJZT9CoPX3QC4R53gkMkaekZE,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFjViBE2Gd4etfGk39Zbo_pkIIUD8QEImJolViP_rSoVviXdVerUVG0I4N4uonFmIrWu2Cgsq8am0M3pOyy73AuX7w2mUT5rhOBslSRDFmVX7Rfuw4bhXVcYxLHuhO3Y90uVs=w408-h306-k-no,1,1,85,source_record_id,1.0,2026-07-13T04:20:35.404Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_16454bdc631e,Wisata gerojokan,Kabupaten Lampung Timur,recreation,"[""recreation""]",,"MGXX+R6P, Pugung Raharjo, Kec. Sekampung Udik, Kabupaten Lampung Timur, Lampung 34384, Indonesia",,,,-5.3004036,105.5480728,,+6282372709917,https://www.google.com/maps/search/?api=1&query=Wisata%20gerojokan&query_place_id=ChIJVRNIjl_uQC4RXhP09O0osMM,ChIJVRNIjl_uQC4RXhP09O0osMM,4.8,13.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt-zr84hz8Il2dZENGfyedtUYAiFg9KpzigMZenMquepcMIDQwWwSToKd9JILNTy-uDTJqpk4n1Dhlz1XmGCfrWmyasF6wiE46BccQ22XV-ateguag7JP7CP2XSrmGKVhvTfee=w408-h721-k-no,1,1,70,source_record_id,1.0,2026-07-13T04:20:35.404Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,missing,observed,missing,True,False,True,False,True
can_31059bd822d1,Ekowisata Sekar Bahari Mangrove,Kabupaten Lampung Timur,forest,"[""nature"", ""forest""]",,"PVP5+CVP, Margasari, Kec. Labuhan Maringgai, Kabupaten Lampung Timur, Lampung, Indonesia",,,,-5.2639049,105.8596947,,,https://www.google.com/maps/search/?api=1&query=Ekowisata%20Sekar%20Bahari%20Mangrove&query_place_id=ChIJS8nE7_1fQC4REvfptYuLk4o,ChIJS8nE7_1fQC4REvfptYuLk4o,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERAGVnjS5lmXx7dYWDtJFriPiMtR0h5S8McEO11kEjgwQciVRrH9jkBZO6De98TO70q-J-PosjrO77CBniS8RXYTazTHEbIHH6H-9xhC-ffVpySI-g66N0jFnGvipWfBEVUIlj=w408-h725-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:20:42.930Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_e9ab8e769b1a,Gubuk P karse,Kabupaten Lampung Timur,other,"[""other""]",,"RQX5+WV, Hutan, Kabupaten Lampung Timur, Lampung 34196, Indonesia",,,,-5.150136,105.7596456,,,https://www.google.com/maps/search/?api=1&query=Gubuk%20P%20karse&query_place_id=ChIJT5GkLACLQC4RC-QSQnViFHA,ChIJT5GkLACLQC4RC-QSQnViFHA,5.0,1.0,,1,1,60,source_record_id,1.0,2026-07-13T04:20:44.736Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_afa73bc2f2c7,Sobo Tirto kali medek,Kabupaten Lampung Timur,other,"[""other""]",,"MPXJ+RC3, Sri Menanti, Kec. Bandar Sribawono, Kabupaten Lampung Timur, Lampung 34389, Indonesia",,,,-5.3004991,105.7310506,,,https://www.google.com/maps/search/?api=1&query=Sobo%20Tirto%20kali%20medek&query_place_id=ChIJQWp5LtH3QC4RuXgHV6jVa40,ChIJQWp5LtH3QC4RuXgHV6jVa40,4.7,24.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkMfZnJxDAUURhs-M93V5Xb56h_4H_zWp4i7wKDQJDM6prmHn5WdUFsnG3bdY9c32Dt45GGhmu9SdXZx4H3geHk3G8PEOfS__1KV7ixMO1kQ4VkL2c8L-af-ZfdzlPySXiuU1PV=w426-h240-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:20:47.924Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_cb536af6e5ba,Kebun Alpukat Siger Desa Girimulyo,Kabupaten Lampung Timur,agrotourism,"[""nature"", ""agrotourism""]",,"JM9J+77, Bungkuk, Kec. Marga Sekapung, Kabupaten Lampung Timur, Lampung 34384, Indonesia",,,,-5.381813,105.680687,,,https://www.google.com/maps/search/?api=1&query=Kebun%20Alpukat%20Siger%20Desa%20Girimulyo&query_place_id=ChIJOXEzFwD7QC4RJPRXfd0Ll6A,ChIJOXEzFwD7QC4RJPRXfd0Ll6A,,,,1,1,60,source_record_id,1.0,2026-07-13T04:20:47.925Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_0ad2c6fa95ed,Kawasan Edukasi Peduli Lingkungan,Kabupaten Lampung Timur,education,"[""park"", ""education""]",,"3G2J+FW8, Tj. Kesuma, Kec. Purbolinggo, Kabupaten Lampung Timur, Lampung 34192, Indonesia",,,,-4.9488264,105.5323395,,,https://www.google.com/maps/search/?api=1&query=Kawasan%20Edukasi%20Peduli%20Lingkungan&query_place_id=ChIJM9tcB3GcQC4RNSZqVDZNlis,ChIJM9tcB3GcQC4RNSZqVDZNlis,3.9,14.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWj35gKFm93l7H5pJjmV8u-iEIUq3nXO3R4Hrxa8NlcwveymNPvRTK0slO38JOl04QCc1kFD7LCJPbSkSAXDuUBps6DtLvkimkXRDZsNHD2m4csZQjH65fZxO17AkUHFV-v_Jc=w426-h240-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:21:05.351Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_5e028583732f,PEMANCINGAN ENTONG,Kabupaten Lampung Timur,other,"[""other""]",,"VP54+F68, Labuhan Ratu VII, Kec. Labuhan Ratu, Kabupaten Lampung Timur, Lampung 34396, Indonesia",,,,-5.1413344,105.7055924,,+6282183423223,https://www.google.com/maps/search/?api=1&query=PEMANCINGAN%20ENTONG&query_place_id=ChIJj6vze1eLQC4R5Go8CHOVoe0,ChIJj6vze1eLQC4R5Go8CHOVoe0,4.5,2.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmTkRqo1Xh4Lzdq14z2xJ4zhNvCbLOyez2YhFSz2S6bErlAqfILP9c_L-Sd5-XPlgQzFSslxAbU4qbUv_fzJX_aAbcU-3Y1ZGmGHC4WDiWScscB575NihpG_LcazqanIZaR2zZasOkjR4g=w408-h725-k-no,1,1,85,source_record_id,1.0,2026-07-13T04:21:08.450Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_111f61b5cbc0,Air terjun apik,Kabupaten Lampung Timur,waterfall,"[""nature"", ""waterfall""]",,"3FCP+GV, Restu Rahayu, Kec. Raman Utara, Kabupaten Lampung Timur, Lampung 34373, Indonesia",,,,-4.9286459,105.4871791,,,https://www.google.com/maps/search/?api=1&query=Air%20terjun%20apik&query_place_id=ChIJX2raEACfQC4ROCYslKvu1yA,ChIJX2raEACfQC4ROCYslKvu1yA,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKIeBxzRYe4qGWsw_IdovNNtNsudU_ZjFOoGXVJ7ZSmLjhic0qPE31DARZ6nMSNIV94zyomm7h1ThyxCVEzC4IL8QBKQHR0tHSLurWeULu_OM0lyUTh7Sdkpnmyn2L-Y6EMV9j6A=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T04:21:08.740Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_40a3df3667b4,Lapangan BRAJAASRI,Kabupaten Lampung Timur,park,"[""park""]",,"RPR7+CQH, Braja Asri, Kec. Way Jepara, Kabupaten Lampung Timur, Lampung 34396, Indonesia",,,,-5.1589428,105.7144926,,+6285640203777,https://www.google.com/maps/search/?api=1&query=Lapangan%20BRAJAASRI&query_place_id=ChIJ_zs2iAyLQC4RV7DCKsHeGL0,ChIJ_zs2iAyLQC4RV7DCKsHeGL0,4.2,95.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlKeUovCNs1ilHcJvJqWLLTZOvl66FmBBr5QJshKHUI5LqZHzKvZy74JxtDIVxnuAcNxtfOpqx_eIhgDR-qfyirBJFH0LsTt6gPuJtMQp7cGyjyc6j_PnH36W33qVQmUN960g=w408-h272-k-no,1,1,85,source_record_id,1.0,2026-07-13T04:21:09.156Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_e41ec2b68e07,DANAU PAKU - SUMBER HADI,Kabupaten Lampung Timur,lake,"[""nature"", ""lake""]",,"JP8P+FP, Sumberhadi, Kec. Melinting, Kabupaten Lampung Timur, Lampung 34384, Indonesia",,,,-5.3837571,105.7367724,,,https://www.google.com/maps/search/?api=1&query=DANAU%20PAKU%20-%20SUMBER%20HADI&query_place_id=ChIJZRB-vRD5QC4RzuVoCLUO63U,ChIJZRB-vRD5QC4RzuVoCLUO63U,5.0,3.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbdE32kcIlyGGwRw_EBA5IGcZaP8Fw7cZeLAPezi316258M9Ya0Fe_MNL0PX5-zYwpicTjqYPTbfV9Y8_AciTsFQDul7jJOwGGW05NBpmrcsHyhaGeGH-dlXn55DtnFUd3Uisw3A=w408-h306-k-no,1,1,75,source_record_id,1.0,2026-07-13T04:21:09.156Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_58dbf563cd1b,Pantai kerang mas ujung,Kabupaten Lampung Timur,beach,"[""nature"", ""beach""]",,"JR99+J69, Muara Gading MAS, Kec. Labuhan Maringgai, Kabupaten Lampung Timur, Lampung, Indonesia",,,,-5.3809539,105.8181218,,+6288276322867,https://www.google.com/maps/search/?api=1&query=Pantai%20kerang%20mas%20ujung&query_place_id=ChIJl3rpO9dXQC4R-9ywOp34f50,ChIJl3rpO9dXQC4R-9ywOp34f50,4.4,16.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3zy27MinMLl4jTHXtq30AC3v7K-Tq_1a_Ii9FhdjgBhCVQfbD8WSnExwnq3p3IFHOAv2AMchdrk50h4oFRYTg3O814afS2BvrWGOtx6LUOMlNuRm9OOR4u_0D4ZCqRuLbVHknww=w521-h240-k-no,1,1,85,source_record_id,1.0,2026-07-13T04:21:09.148Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
