canonical_id,name,normalized_name,description,normalized_category,category_tags,address,city_regency,district,village,latitude,longitude,rating,review_count,price_min,price_max,currency,price_notes,opening_hours,phone,website,business_status,facilities,primary_source,source_count,first_collected_at,last_collected_at,last_verified_at,dedup_confidence,needs_manual_review,classification,classification_confidence,classification_signals,classification_reason,parent_canonical_id,place_relationship,dedup_cluster_id,dedup_reason
can_d95648a182b0,Pantai Marina Kalianda,marina kalianda,,beach,"['nature', 'beach']","Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,Kecamatan Kalianda,,-5.6818636,105.5156833,4.6,2519.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pantai%20marina%20kalianda&query_place_id=chij76k9gwkaqs4r40swm-sf-wu,OPERATIONAL,"['Keunggulan: Piknik', 'Fasilitas: Meja piknik', 'Fasilitas: Toilet umum', 'Pembayaran: Hanya tunai', 'Anak-anak: Cocok untuk anak-anak', 'Anak-anak: Taman bermain', 'Parkir: Tempat parkir berbayar', 'Parkir: Tempat parkir di lokasi']",apify_google_maps,1,2026-07-13T03:54:02.589Z,2026-07-13T03:54:02.589Z,2026-07-13T13:49:22.389021+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Pantai Umum' disetujui,can_e80584aca368,part_of,can_d95648a182b0,canonical_root
can_2850f83ad341,Kolam Renang Perahu Layar,kolam renang perahu layar,,waterpark,"['waterpark', 'recreation']","Q779+36, Bandar Rejo, Kec. Natar, Kabupaten Lampung Selatan, Lampung 35362, Indonesia",Kabupaten Lampung Selatan,"Bandar Rejo, Kecamatan Natar",,-5.2369546,105.2683799,3.8,12.0,,,,,,,https://www.google.com/maps/search/?api=1&query=kolam%20renang%20perahu%20layar&query_place_id=chiji8rvf9xhqc4rdujzzu-znjk,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T03:54:03.408Z,2026-07-13T03:54:03.408Z,2026-07-13T13:49:22.520408+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_30d2b6520479,part_of,can_2850f83ad341,canonical_root
can_e43df823906f,Djayataruna Stable & ATV,djayataruna stable atv,,other,['other'],"M5RW+XQP, Jl. Jaya Taruna, Merak Batin, Kec. Natar, Kabupaten Lampung Selatan, Lampung 35362, Indonesia",Kabupaten Lampung Selatan,"Merak Batin, Kecamatan Natar",,-5.3075331,105.196948,4.4,19.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,+6285781669340,https://www.google.com/maps/search/?api=1&query=djayataruna%20stable%20%26%20atv&query_place_id=chijzznvzgdpqc4ry7mfcwebkpi,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T03:54:28.285Z,2026-07-13T03:54:28.285Z,2026-07-13T13:49:24.212567+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_dc538ff64ed3,part_of,can_e43df823906f,canonical_root
can_110646772b01,Pasir wisata pasir putih,pasir pasir putih,,recreation,"['nature', 'recreation']","F9F3+6PM, Jl. Lintas Sumatera, Rangai Tri Tunggal, Kec. Katibung, Kabupaten Lampung Selatan, Lampung 35452, Indonesia",Kabupaten Lampung Selatan,"Rangai Tri Tunggal, Kecamatan Katibung",,-5.5275261,105.3540614,4.3,563.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,,https://www.google.com/maps/search/?api=1&query=pasir%20wisata%20pasir%20putih&query_place_id=chijcuroy5ihqs4rmcc39wpb_sy,OPERATIONAL,"['Keunggulan: Piknik', 'Fasilitas: Toilet netral gender', 'Fasilitas: Toilet umum', 'Pembayaran: Hanya tunai', 'Anak-anak: Cocok untuk anak-anak', 'Anak-anak: Cocok untuk ulang tahun anak', 'Anak-anak: Taman bermain', 'Hewan Peliharaan: Anjing boleh masuk']",apify_google_maps,1,2026-07-13T03:54:29.265Z,2026-07-13T03:54:29.265Z,2026-07-13T13:49:24.879094+00:00,1.0,True,accepted,0.8,['name_accepted_keyword'],Nama mengandung keyword wisata 'wisata',can_63c3d022828d,part_of,can_110646772b01,canonical_root
can_c25c7ca7ca7f,Pantai Benteng Kalianda,benteng kalianda,,beach,"['nature', 'beach']","belakang Dr.Eni, Jl. Kusuma Bangsa, Way Urang, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Way Urang, Kecamatan Kalianda",,-5.7295736,105.5869834,4.4,36.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,+6282164219212,https://www.google.com/maps/search/?api=1&query=pantai%20benteng%20kalianda&query_place_id=chijg3wdztyrqs4rueai4n80v2m,OPERATIONAL,"['Fasilitas: Toilet', 'Fasilitas: Toilet netral gender', 'Anak-anak: Cocok untuk anak-anak', 'Parkir: Tempat parkir berbayar', 'Parkir: Tempat parkir di lokasi']",apify_google_maps,1,2026-07-13T03:55:33.209Z,2026-07-13T03:55:33.209Z,2026-07-13T13:49:27.696440+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_9d7084dfa301,part_of,can_c25c7ca7ca7f,canonical_root
can_b8a4568c872b,Dermaga Wisata Kunjir,dermaga kunjir,,recreation,['recreation'],"Merak Saka, Kunjir, Kabupaten Lampung Selatan, Lampung 35552, Indonesia",Kabupaten Lampung Selatan,Kunjir,,-5.8356714,105.6447663,5.0,5.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,+62816279855,https://www.google.com/maps/search/?api=1&query=dermaga%20wisata%20kunjir&query_place_id=chij_9otyeqnqs4rwjdkqjzheju,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:55:33.253Z,2026-07-13T03:55:33.253Z,2026-07-13T13:49:27.809190+00:00,1.0,True,accepted,0.8,['name_accepted_keyword'],Nama mengandung keyword wisata 'wisata',can_c3575a237855,supporting_facility,can_b8a4568c872b,canonical_root
can_3b7d06cd5ee1,Pantai Kedu Sinar Laut,kedu sinar laut,,beach,"['nature', 'beach']","Kalianda, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Kalianda, Kecamatan Kalianda",,-5.7238139,105.5817964,4.5,123.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pantai%20kedu%20sinar%20laut&query_place_id=chijf-uysjiqqs4rsvuggbzcl2e,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:55:33.319Z,2026-07-13T03:55:33.319Z,2026-07-13T13:49:28.007084+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Pantai' disetujui,can_3716276b14a5,part_of,can_3b7d06cd5ee1,canonical_root
can_eecfae47bddc,BakPao Muli Pantai Rio by The Beach,bakpao muli rio by the,,beach,"['nature', 'beach']","Rio by the Beach, Bulok, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Bulok, Kecamatan Kalianda",,-5.67301,105.5070002,4.6,16.0,,,,,Senin: 09.00 to 19.00; Selasa: 09.00 to 19.00; Rabu: 09.00 to 19.00; Kamis: 09.00 to 19.00; Jumat: 09.00 to 19.00; Sabtu: 08.00 to 19.00; Minggu: 08.00 to 19.00,,https://www.instagram.com/bakpao_muli?igsh=zxzzb3c0axb3mmvh,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T03:55:34.753Z,2026-07-13T03:55:34.753Z,2026-07-13T13:49:28.379337+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_a0ef9a9c67ce,part_of,can_eecfae47bddc,canonical_root
can_ae63334a6307,Warung ARA PANTAI SEBALANG TARAHAN,warung ara sebalang tarahan,,beach,"['nature', 'beach']","C9JG+R9H, Jl. Patih Canggih, Kec. Katibung, Kabupaten Lampung Selatan, Lampung 35452, Indonesia",Kabupaten Lampung Selatan,Kecamatan Katibung,,-5.5679378,105.3759881,4.0,5.0,,,,,Senin: 08.00 to 23.00; Selasa: 08.00 to 23.00; Rabu: 08.00 to 23.00; Kamis: 08.00 to 23.00; Jumat: 08.00 to 23.00; Sabtu: 08.00 to 23.00; Minggu: 08.00 to 23.00,,https://www.google.com/maps/search/?api=1&query=warung%20ara%20pantai%20sebalang%20tarahan&query_place_id=chij1dzhhmohqs4rvd-esb5apy4,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T03:55:42.077Z,2026-07-13T03:55:42.077Z,2026-07-13T13:49:28.809140+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_d44f6100d607,part_of,can_ae63334a6307,canonical_root
can_33e649f92e8d,Tanjung BEO Wanawisata Nirwana Resort,tanjung beo wanawisata nirwana resort,,beach,"['nature', 'beach']","8GJQ+WJ5, Merak Belantung, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Merak Belantung, Kecamatan Kalianda",,-5.6677259,105.5391164,3.7,11.0,,,,,,+628117997888,https://www.google.com/maps/search/?api=1&query=tanjung%20beo%20wanawisata%20nirwana%20resort&query_place_id=chijrrrd82yaqs4rvsaao9dy-ko,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T03:55:43.243Z,2026-07-13T03:55:43.243Z,2026-07-13T13:49:28.914624+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Pantai Umum' disetujui,can_b7f1341dc122,part_of,can_33e649f92e8d,canonical_root
can_68a802be4d0d,Pantai Laguna Helau,laguna helau,,beach,"['nature', 'beach']","8H24+FMR, Way Urang, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Way Urang, Kecamatan Kalianda",,-5.6987636,105.5566472,4.6,5.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pantai%20laguna%20helau&query_place_id=chijkrckyckrqs4re4vx_2s7cua,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T03:55:44.778Z,2026-07-13T03:55:44.778Z,2026-07-13T13:49:29.057802+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_56598be8a2ca,part_of,can_68a802be4d0d,canonical_root
can_cf9c95841bf6,Pantai Balam Kerbang Dalam,balam kerbang dalam,,beach,"['nature', 'beach']","XQ9J+CP9, Kerbang Dalam, Kec. Pesisir Utara, Kabupaten Pesisir Barat, Lampung, Indonesia",Kabupaten Pesisir Barat,"Kerbang Dalam, Kecamatan Pesisir Utara",,-5.0314677,103.7818638,4.9,13.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,+6281334386721,https://www.google.com/maps/search/?api=1&query=pantai%20balam%20kerbang%20dalam&query_place_id=chijuzlejwdxry4r6zo5v6-69te,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T03:51:30.662Z,2026-07-13T03:51:30.662Z,2026-07-13T13:49:32.313219+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_bfea5fe7cac4,part_of,can_cf9c95841bf6,canonical_root
can_e26bf337eee0,labuhan agung bangun jaya rumput hijau,labuhan agung bangun jaya rumput hijau,,beach,"['nature', 'beach']","Marang, Kec. Pesisir Sel., Kabupaten Lampung Barat, Lampung, Indonesia",Kabupaten Lampung Barat,"Marang, Kecamatan Pesisir Selatan",,-5.4051992,104.0697839,4.9,10.0,,,,,,,http://labuhanagung.com,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:51:56.868Z,2026-07-13T03:51:56.868Z,2026-07-13T13:49:33.584774+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Pantai' disetujui,can_c2fa19ba436f,part_of,can_e26bf337eee0,canonical_root
can_d8894e848e90,Pantai Mandiri Sejati,mandiri sejati,,beach,"['nature', 'beach']","Kabupaten Pesisir Barat, Lampung, Indonesia",Kabupaten Pesisir Barat,,,-5.248712,103.965508,4.6,81.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pantai%20mandiri%20sejati&query_place_id=chijcuyyydo-ry4rskhbkfqcjle,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:53:01.582Z,2026-07-13T03:53:01.582Z,2026-07-13T13:49:35.879860+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Pantai' disetujui,can_139781e52b1f,part_of,can_d8894e848e90,canonical_root
can_c59969238f48,Taman Wisata Mangrove Pandan Alas,mangrove pandan alas,,forest,"['nature', 'park', 'forest']","MRMC+8MW, Unnamed Road, Sri Minosari, Kec. Labuhan Maringgai, Kabupaten Lampung Timur, Lampung 34198, Indonesia",Kabupaten Lampung Timur,"Sri Minosari, Kecamatan Labuhan Maringgai",,-5.3166449,105.8216918,4.1,35.0,,,,,Senin: 08.00 to 18.00; Selasa: 08.00 to 18.00; Rabu: 08.00 to 18.00; Kamis: 08.00 to 18.00; Jumat: 08.00 to 18.00; Sabtu: 08.00 to 18.00; Minggu: 08.00 to 18.00,,https://www.google.com/maps/search/?api=1&query=taman%20wisata%20mangrove%20pandan%20alas&query_place_id=chij4b2fqb5zqc4rqwndhdlj9xu,OPERATIONAL,"['Fasilitas: Toilet umum', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T04:20:03.423Z,2026-07-13T04:20:03.423Z,2026-07-13T13:49:51.677561+00:00,1.0,True,accepted,0.9,"['name_keyword:wisata', 'high_reviews:35']","Kategori 'Taman' disetujui dengan sinyal: name_keyword:wisata, high_reviews:35",can_3e737279ab2c,part_of,can_c59969238f48,canonical_root
can_5869f7f81c00,Danau Way Jepara,way jepara,,lake,"['nature', 'lake']","Jalan Simpang Danau, Sumberjo, Kec. Way Jepara, Kabupaten Lampung Timur, Lampung 34396, Indonesia",Kabupaten Lampung Timur,"Sumberjo, Kecamatan Way Jepara",,-5.2029426,105.6640737,4.4,120.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,,https://www.google.com/maps/search/?api=1&query=danau%20way%20jepara&query_place_id=chij69xo10jzqc4ry3er-m9cbks,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T04:20:35.403Z,2026-07-13T04:20:35.403Z,2026-07-13T13:49:55.001227+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_bea705a2cf91,part_of,can_5869f7f81c00,canonical_root
can_6d39e3e307e9,Kantor P.U. IRIGASI Way Curup,kantor p u irigasi way,,waterfall,"['nature', 'park', 'waterfall']","PP9R+9Q2, Mataram Baru, Kec. Mataram Baru, Kabupaten Lampung Timur, Lampung 34389, Indonesia",Kabupaten Lampung Timur,"Mataram Baru, Kecamatan Mataram Baru",,-5.2816197,105.7419055,4.0,41.0,,,,,,,https://www.google.com/maps/search/?api=1&query=kantor%20p.u.%20irigasi%20way%20curup&query_place_id=chijzz8wfxv2qc4rfkl8dtkqigk,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T04:20:36.542Z,2026-07-13T04:20:36.542Z,2026-07-13T13:49:56.732031+00:00,1.0,True,accepted,0.9,['high_reviews:41'],Kategori 'Taman' disetujui dengan sinyal: high_reviews:41,can_7311deaa92f6,supporting_facility,can_6d39e3e307e9,canonical_root
can_8921e9265487,Kali Jodoh Embung Nibung,kali jodoh embung nibung,,other,['other'],"HQWC+X62, Nibung, Kec. Gn. Pelindung, Kabupaten Lampung Timur, Lampung 34388, Indonesia",Kabupaten Lampung Timur,"Nibung, Kecamatan Gunung Pelindung",,-5.402616,105.770514,4.1,35.0,,,,,Senin: 08.00 to 00.00; Selasa: 08.00 to 00.00; Rabu: 08.00 to 00.00; Kamis: 08.00 to 00.00; Jumat: 08.00 to 00.00; Sabtu: 08.00 to 00.00; Minggu: 08.00 to 00.00,+6281274635882,https://www.google.com/maps/search/?api=1&query=kali%20jodoh%20embung%20nibung&query_place_id=chijvz1rust5qc4rz1gyh44t0iq,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T04:20:39.336Z,2026-07-13T04:20:39.336Z,2026-07-13T13:49:57.277968+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_ae86a09bf6c7,part_of,can_8921e9265487,canonical_root
can_31059bd822d1,Ekowisata Sekar Bahari Mangrove,ekowisata sekar bahari mangrove,,forest,"['nature', 'forest']","PVP5+CVP, Margasari, Kec. Labuhan Maringgai, Kabupaten Lampung Timur, Lampung, Indonesia",Kabupaten Lampung Timur,"Margasari, Kecamatan Labuhan Maringgai",,-5.2639049,105.8596947,5.0,1.0,,,,,,,https://www.google.com/maps/search/?api=1&query=ekowisata%20sekar%20bahari%20mangrove&query_place_id=chijs8ne7_1fqc4revfptyulk4o,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T04:20:42.930Z,2026-07-13T04:20:42.930Z,2026-07-13T13:49:57.543567+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_4d2642700662,part_of,can_31059bd822d1,canonical_root
can_b7ed6990479b,Lapangan BRAJAHARJOSARI,lapangan brajaharjosari,,park,['park'],"RQ29+M25, Braja Harjosari, Kec. Braja Slebah, Kabupaten Lampung Timur, Lampung 34196, Indonesia",Kabupaten Lampung Timur,"Braja Harjosari, Kecamatan Braja Slebah",,-5.1983745,105.7676171,4.4,129.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,,https://www.google.com/maps/search/?api=1&query=lapangan%20brajaharjosari&query_place_id=chijb5j0yu71qc4riftaos8xiwi,OPERATIONAL,"['Fasilitas: Ayunan', 'Anak-anak: Cocok untuk anak-anak', 'Anak-anak: Taman bermain', 'Hewan Peliharaan: Anjing boleh masuk']",apify_google_maps,1,2026-07-13T04:21:06.648Z,2026-07-13T04:21:06.648Z,2026-07-13T13:50:04.802658+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_746a69c0a77e,part_of,can_b7ed6990479b,canonical_root
can_2a97b8804881,EMBUNG ALBARET,embung albaret,,other,['other'],"X7R3+6G5, Simpang Pematang, Kec. Simpang Pematang, Kabupaten Mesuji, Lampung 34698, Indonesia",Kabupaten Mesuji,"Simpang Pematang, Kecamatan Simpang Pematang",,-4.0094869,105.2538692,4.0,2.0,,,,,,,https://www.google.com/maps/search/?api=1&query=embung%20albaret&query_place_id=chij_7wdmovfpi4r7xeugc5tsfu,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T07:30:22.446Z,2026-07-13T07:30:22.446Z,2026-07-13T13:50:43.739007+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_39ef5ffc0bc2,part_of,can_2a97b8804881,canonical_root
can_2cfc7986fdba,Gedung Serba Guna Taman Kehati,gedung serba guna kehati,,park,['park'],"28WF+WMC, Mekar Sari, Kec. Tj. Raya, Kabupaten Mesuji, Lampung 34698, Indonesia",Kabupaten Mesuji,"Mekar Sari, Kecamatan Tanjung Raya",,-3.9526807,105.3241307,3.9,25.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,,https://www.google.com/maps/search/?api=1&query=gedung%20serba%20guna%20taman%20kehati&query_place_id=chijguxig8_api4rrtdv2dtnvc8,OPERATIONAL,['Fasilitas: Toilet'],apify_google_maps,1,2026-07-13T07:30:40.363Z,2026-07-13T07:30:40.363Z,2026-07-13T13:50:45.946848+00:00,1.0,True,accepted,0.8,['name_accepted_keyword'],Nama mengandung keyword wisata 'taman',can_f4b9129a04b5,part_of,can_2cfc7986fdba,canonical_root
can_689a164199ec,Taman edukasi dunia mini metro,edukasi dunia mini metro,,education,"['park', 'education']","Jl. Jendral Sudirman jalur 2, Ganjaragung, Kec. Metro Bar., Kota Metro, Lampung 24111, Indonesia",Kota Metro,"Ganjaragung, Kecamatan Metro Barat",,-5.1263074,105.2863211,3.7,24.0,,,,,Senin: 08.00 to 17.00; Selasa: 08.00 to 17.00; Rabu: 08.00 to 17.00; Kamis: 08.00 to 17.00; Jumat: 08.00 to 17.00; Sabtu: 08.00 to 17.00; Minggu: 08.00 to 17.00,+6285369027698,https://www.google.com/maps/search/?api=1&query=taman%20edukasi%20dunia%20mini%20metro&query_place_id=chiji-30f6a5qc4rakb7uxqvouw,OPERATIONAL,[],apify_google_maps,1,2026-07-13T06:59:54.149Z,2026-07-13T06:59:54.149Z,2026-07-13T13:50:49.375894+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_cd108a904cdb,part_of,can_689a164199ec,canonical_root
can_df0c4df376ae,Kolam renang palem indah,kolam renang palem indah,,waterpark,"['waterpark', 'recreation', 'park']","Ganjarasri, Kec. Metro Bar., Kota Metro, Lampung 34121, Indonesia",Kota Metro,"Ganjarasri, Kecamatan Metro Barat",,-5.12546,105.286847,4.3,55.0,,,,,Senin: 08.00 to 05.00; Selasa: 08.00 to 05.00; Rabu: 08.00 to 05.00; Kamis: 08.00 to 05.00; Jumat: 08.00 to 05.00; Sabtu: 08.00 to 05.00; Minggu: 08.00 to 05.00,+628117861619,https://www.google.com/maps/search/?api=1&query=kolam%20renang%20palem%20indah&query_place_id=chijr34mdn-5qc4rsxuflzjmp3a,OPERATIONAL,"['Aksesibilitas: Toilet khusus pengguna kursi roda', 'Penawaran: Makanan', 'Fasilitas: Restoran', 'Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak', 'Anak-anak: Taman bermain']",apify_google_maps,1,2026-07-13T07:00:22.564Z,2026-07-13T07:00:22.564Z,2026-07-13T13:50:51.334981+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Taman Rekreasi Air' disetujui,can_cfa6ea69476b,part_of,can_df0c4df376ae,canonical_root
can_06ea93392bfd,Taman berwarna pingled 2 satoe,berwarna pingled 2 satoe,,park,['park'],"V8RH+M92, Yosodadi, Kec. Metro Tim., Kota Metro, Lampung 34381, Indonesia",Kota Metro,"Yosodadi, Kecamatan Metro Timur",,-5.108366,105.328392,5.0,1.0,,,,,,,https://www.google.com/maps/search/?api=1&query=taman%20berwarna%20pingled%202%20satoe&query_place_id=chijg3zg0we9qc4r5m1ubvc5ifm,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T07:03:31.945Z,2026-07-13T07:03:31.945Z,2026-07-13T13:50:56.562868+00:00,1.0,True,accepted,0.9,['search_keyword:wisata keluarga'],Kategori 'Taman' disetujui dengan sinyal: search_keyword:wisata keluarga,can_11181c5bec13,part_of,can_06ea93392bfd,canonical_root
can_48e8da567c22,Pesona Ratu Banyu,pesona ratu banyu,,other,['other'],"Bumi Ratu, Kec. Pagelaran, Kabupaten Pringsewu, Lampung 35376, Indonesia",Kabupaten Pringsewu,"Bumi Ratu, Kecamatan Pagelaran",,-5.345198,104.9172603,4.7,42.0,,,,,Senin: 08.30 to 21.00; Selasa: 08.30 to 21.00; Rabu: 08.30 to 21.00; Kamis: 08.30 to 21.00; Jumat: 08.30 to 21.00; Sabtu: 08.30 to 22.00; Minggu: 08.30 to 22.00,+6282185491433,https://www.google.com/maps/search/?api=1&query=pesona%20ratu%20banyu&query_place_id=chij_ztplqyxry4rxl-zeswi6zy,OPERATIONAL,"['Opsi layanan: Layanan di tempat', 'Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak', 'Anak-anak: Diskon untuk anak-anak', 'Parkir: Tempat parkir di lokasi', 'Parkir: Tempat parkir gratis']",apify_google_maps,1,2026-07-13T07:00:46.315Z,2026-07-13T07:00:46.315Z,2026-07-13T13:51:04.697323+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_5c2c92dbe9b9,part_of,can_48e8da567c22,canonical_root
can_a673a677b7a1,Wisata Ndoro Putri (view jembatan way sekampung),ndoro putri view jembatan way sekampung,,recreation,['recreation'],"MV4M+4MQ, Fajar Baru, Kec. Pagelaran, Kabupaten Pringsewu, Lampung 35376, Indonesia",Kabupaten Pringsewu,"Fajar Baru, Kecamatan Pagelaran",,-5.3446739,104.8842353,4.3,69.0,,,,,Senin: 09.00 to 18.00; Selasa: 09.00 to 18.00; Rabu: 09.00 to 18.00; Kamis: 09.00 to 18.00; Jumat: 09.00 to 18.00; Sabtu: 09.00 to 18.00; Minggu: 09.00 to 18.00,+6285367651445,https://www.google.com/maps/search/?api=1&query=wisata%20ndoro%20putri%20(view%20jembatan%20way%20sekampung)&query_place_id=chijx0ioqgoxry4rptggdx3zcui,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak', 'Anak-anak: Cocok untuk ulang tahun anak']",apify_google_maps,1,2026-07-13T07:00:46.315Z,2026-07-13T07:00:46.315Z,2026-07-13T13:51:04.762303+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_f014b5408a50,part_of,can_a673a677b7a1,canonical_root
can_edff65c055dc,Pelangi Alam Mesir,pelangi alam mesir,,nature,['nature'],"Aji Mesir, Kec. Gedung Aji, Kab. Tulang Bawang, Lampung 34596, Indonesia",Kabupaten Tulang Bawang,"Aji Mesir, Kecamatan Gedung Aji",,-4.2264203,105.5960768,4.8,24.0,,,,,Senin: Tutup; Selasa: 09.00 to 18.00; Rabu: 09.00 to 18.00; Kamis: Tutup; Jumat: 09.00 to 18.00; Sabtu: 09.00 to 18.00; Minggu: Tutup,,https://www.google.com/maps/search/?api=1&query=pelangi%20alam%20mesir&query_place_id=chijpyfwksn9pi4rqa1ll4utiy8,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T07:08:04.951Z,2026-07-13T07:08:04.951Z,2026-07-13T13:51:16.493691+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_b975245d3832,part_of,can_edff65c055dc,canonical_root
